,ECG_P_Onsets,ECG_P_Peaks,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Peaks,ECG_S_Peaks,ECG_T_Onsets,ECG_T_Peaks,ECG_T_Offsets,ECG_R_Offsets
4565,0.0,0.13513513513513514,0.23648648648648724,0.3108108108108123,0.3918918918918904,0.45270270270270346,0.6689189189189196,0.8378378378378378,1.0,0.5135135135135135
4566,0.0,0.1360544217687078,0.2380952380952394,0.3129251700680264,0.3945578231292511,0.45578231292517185,0.6666666666666666,0.8367346938775506,1.0,0.5170068027210896
4567,0.0,0.1342281879194632,0.2348993288590613,0.3087248322147668,0.39597315436241715,0.46308724832215026,0.6711409395973159,0.8389261744966442,1.0,0.523489932885908
4568,0.0,0.13513513513513514,0.23648648648648724,0.3108108108108123,0.3986486486486494,0.46621621621621845,0.6689189189189196,0.8378378378378378,1.0,0.5270270270270285
4569,0.0,0.1307189542483661,0.22875816993463852,0.33333333333333137,0.4183006535947745,0.4771241830065356,0.6797385620915066,0.8431372549019607,1.0,0.5359477124183025
4570,0.0,0.1342281879194602,0.23489932885905537,0.31543624161073625,0.40268456375838657,0.46308724832214726,0.6711409395973129,0.8389261744966442,1.0,0.523489932885902
4571,0.0,0.1333333333333361,0.23333333333333373,0.3199999999999995,0.40666666666666534,0.46666666666666745,0.6733333333333316,0.8400000000000002,1.0,0.5266666666666636
4572,0.0,0.13422818791946617,0.2348993288590613,0.31543624161074224,0.40268456375839257,0.46308724832214726,0.6711409395973189,0.8389261744966442,1.0,0.523489932885908
4573,0.0,0.1342281879194602,0.2348993288590613,0.31543624161073625,0.40268456375838657,0.46308724832214726,0.6711409395973129,0.8389261744966442,1.0,0.523489932885908
4574,0.0,0.13513513513513772,0.2364864864864865,0.32432432432432334,0.4054054054054072,0.46621621621621406,0.6689189189189176,0.8378378378378383,1.0,0.527027027027027
4575,0.0,0.13422818791946617,0.2348993288590613,0.32214765100671167,0.409395973154362,0.4697986577181226,0.6711409395973189,0.8389261744966442,1.0,0.5302013422818833
4576,0.0,0.13333333333333097,0.2333333333333351,0.3200000000000014,0.40666666666666773,0.4666666666666643,0.6733333333333356,0.8399999999999993,1.0,0.5266666666666668
4577,0.0,0.15625000000000014,0.2734375000000002,0.3203125000000003,0.41406249999999994,0.5390625,0.6171875000000001,0.8125000000000002,1.0,0.6093750000000001
4578,0.0,0.1562500000000002,0.2656249999999999,0.30468749999999994,0.4062500000000001,0.5156250000000002,0.6171875000000003,0.8125000000000007,1.0,0.5859375000000003
4579,0.0,0.15267175572519098,0.2671755725190842,0.29007633587786286,0.38931297709923696,0.5267175572519088,0.6259541984732829,0.8167938931297708,1.0,0.5954198473282448
4580,0.0,0.12056737588652491,0.22695035460992927,0.269503546099291,0.3546099290780145,0.43971631205673795,0.8723404255319148,1.0,1.0,0.5035460992907805
4581,0.0,0.1538461538461541,0.2692307692307697,0.2923076923076928,0.39230769230769297,0.5153846153846154,0.6230769230769233,0.8153846153846159,1.0,0.5846153846153848
4582,0.0,0.125,0.24218750000000086,0.2890625000000009,0.3828125000000009,0.5703125000000009,0.6640625000000009,0.8203124999999991,1.0,0.5703125000000009
4583,0.0,0.15503875968992262,0.25581395348837316,0.2868217054263577,0.38759689922480656,0.5116279069767447,0.6201550387596905,0.8139534883720929,1.0,0.5813953488372107
4584,0.0,0.12820512820512697,0.22435897435897398,0.42307692307692224,0.5064102564102564,0.6282051282051276,0.6858974358974361,0.8461538461538459,1.0,0.6858974358974361
4585,0.0,0.15151515151515152,0.26515151515151597,0.2878787878787879,0.3863636363636372,0.5075757575757567,0.6287878787878779,0.8181818181818182,1.0,0.5757575757575758
